gcf1,gcf2,count,jaccard_index,distance,weight
GCF_2c9a1b130f,GCF_be3f694e14,234,0.31923602,0.68076398,0.31923602
GCF_5dc45f1430,GCF_f59b0f3cf3,83,0.31923077,0.68076923,0.31923077
GCF_0f8a262ffa,GCF_a8102a784e,7278,0.31922453,0.6807754699999999,0.31922453
GCF_6317412140,GCF_adacb5d940,588,0.31921824,0.68078176,0.31921824
GCF_2d43239b2c,GCF_70d40ab753,844,0.31921331,0.68078669,0.31921331
GCF_291b523c86,GCF_835387cdb1,595,0.31920601,0.68079399,0.31920601
GCF_0e9c48d443,GCF_b212e76f03,1122,0.31920341,0.6807965899999999,0.31920341
GCF_0e0364034c,GCF_51e35ba0aa,2301,0.31918435,0.68081565,0.31918435
GCF_63987ec8fe,GCF_dc547b3d63,2333,0.31915185,0.68084815,0.31915185
GCF_0f4d7fcf6a,GCF_e1ed786267,30,0.31914894,0.68085106,0.31914894
GCF_45c8995535,GCF_ccf662b730,45,0.31914894,0.68085106,0.31914894
GCF_510325da79,GCF_654bcf0056,30,0.31914894,0.68085106,0.31914894
GCF_5194fe5108,GCF_ee25a0c5ad,45,0.31914894,0.68085106,0.31914894
GCF_5a976e0da8,GCF_e2130960c0,30,0.31914894,0.68085106,0.31914894
GCF_7d68dad76f,GCF_b4ca6893ef,30,0.31914894,0.68085106,0.31914894
GCF_bcaf3affe3,GCF_e2aa2e4f71,30,0.31914894,0.68085106,0.31914894
GCF_c8b8974710,GCF_e62ec7e97b,30,0.31914894,0.68085106,0.31914894
GCF_4a63fae1b2,GCF_948c9eb262,1296,0.31913322,0.68086678,0.31913322
GCF_a2a138dcea,GCF_f06ac8409b,2567,0.31911984,0.6808801600000001,0.31911984
GCF_9886e42eff,GCF_f7035c0253,217,0.31911765,0.6808823500000001,0.31911765
GCF_268cdc58a9,GCF_e2fca420a6,1272,0.31911691,0.68088309,0.31911691
GCF_6c2dfce6e8,GCF_b40a5a71f2,2001,0.31908786,0.68091214,0.31908786
GCF_41ea805e63,GCF_cf733f79fd,2126,0.31907549,0.68092451,0.31907549
GCF_1fc8034f17,GCF_5c646399af,82,0.31906615,0.68093385,0.31906615
GCF_4a8167f474,GCF_a2dd71f20e,82,0.31906615,0.68093385,0.31906615
GCF_af9a3ffb11,GCF_e812e674a6,82,0.31906615,0.68093385,0.31906615
GCF_41ea805e63,GCF_a2a138dcea,2288,0.31906289,0.68093711,0.31906289
GCF_84a8bc728d,GCF_d9a2379e6d,945,0.31904119,0.68095881,0.31904119
GCF_1a0fffe82d,GCF_ba98f56db5,6947,0.31903559,0.6809644100000001,0.31903559
GCF_2fc2809e29,GCF_7afe7f512d,833,0.31903485,0.68096515,0.31903485
GCF_65ea18afe8,GCF_d4c967b4d3,1227,0.31903276,0.68096724,0.31903276
GCF_0955e4ace0,GCF_c15bf1841b,52,0.3190184,0.6809816,0.3190184
GCF_3204a40b8f,GCF_be72663692,52,0.3190184,0.6809816,0.3190184
GCF_53c2cefb41,GCF_b663561faa,52,0.3190184,0.6809816,0.3190184
GCF_8df14c2c24,GCF_a1573f8642,52,0.3190184,0.6809816,0.3190184
GCF_bede7fdb08,GCF_e810147ddc,52,0.3190184,0.6809816,0.3190184
GCF_13915edea8,GCF_f46d221631,74,0.31896552,0.68103448,0.31896552
GCF_1eea7237b9,GCF_f1254e01a6,37,0.31896552,0.68103448,0.31896552
GCF_3930935a9b,GCF_6bce0573aa,37,0.31896552,0.68103448,0.31896552
GCF_4c2f101aa1,GCF_9439c00c47,74,0.31896552,0.68103448,0.31896552
GCF_4d437e0540,GCF_e964e698fd,37,0.31896552,0.68103448,0.31896552
GCF_5607946b98,GCF_d56280f23e,74,0.31896552,0.68103448,0.31896552
GCF_715b67b97f,GCF_d1508c844c,37,0.31896552,0.68103448,0.31896552
GCF_80cb97f213,GCF_95c1d5d3a3,37,0.31896552,0.68103448,0.31896552
GCF_99f2c96800,GCF_eb28bbe46b,37,0.31896552,0.68103448,0.31896552
GCF_a6f43501d3,GCF_e889f5868e,74,0.31896552,0.68103448,0.31896552
GCF_ae5058c7b3,GCF_e3971c23a3,333,0.31896552,0.68103448,0.31896552
GCF_b0c9933406,GCF_c15bf1841b,74,0.31896552,0.68103448,0.31896552
GCF_cd598c1140,GCF_f680bb0905,37,0.31896552,0.68103448,0.31896552
GCF_0ccab31f96,GCF_86113bd62f,59,0.31891892,0.68108108,0.31891892
GCF_9274291898,GCF_e812e674a6,59,0.31891892,0.68108108,0.31891892
GCF_b73f4a5181,GCF_befc3fd2f2,59,0.31891892,0.68108108,0.31891892
GCF_737a6edf52,GCF_8943cb0cfa,1569,0.31890244,0.68109756,0.31890244
GCF_96889b5f23,GCF_aeed51d85f,81,0.31889764,0.68110236,0.31889764
GCF_136889a0e2,GCF_3bf7c2fc79,2393,0.31889659,0.68110341,0.31889659
GCF_680e2a807a,GCF_a964f6dd8d,368,0.31889081,0.6811091899999999,0.31889081
GCF_3857c8148d,GCF_74d2fa5cee,7726,0.31887408,0.6811259199999999,0.31887408
GCF_291b523c86,GCF_a7fe739782,653,0.31884766,0.68115234,0.31884766
GCF_00445aecbe,GCF_b7e87ffc73,22,0.31884058,0.68115942,0.31884058
GCF_01089b3dc1,GCF_f0a29a2412,44,0.31884058,0.68115942,0.31884058
GCF_0114b92f82,GCF_2e882e8ac1,22,0.31884058,0.68115942,0.31884058
GCF_0405f5b7fc,GCF_7d54283e6d,22,0.31884058,0.68115942,0.31884058
GCF_0405f5b7fc,GCF_7eb3fa0c45,22,0.31884058,0.68115942,0.31884058
GCF_0a660e29f4,GCF_add030b173,22,0.31884058,0.68115942,0.31884058
GCF_0aae4ffa43,GCF_31e7e48283,22,0.31884058,0.68115942,0.31884058
GCF_0ce772b14f,GCF_78672507b8,22,0.31884058,0.68115942,0.31884058
GCF_11b2ec9edc,GCF_44b11d6e05,22,0.31884058,0.68115942,0.31884058
GCF_14eeddc36a,GCF_f87c95fad2,22,0.31884058,0.68115942,0.31884058
GCF_17996f8008,GCF_54cfd23986,22,0.31884058,0.68115942,0.31884058
GCF_184488e3ef,GCF_f7644f57d9,22,0.31884058,0.68115942,0.31884058
GCF_1de5c5a0f1,GCF_ef1658b1be,22,0.31884058,0.68115942,0.31884058
GCF_1e8370c999,GCF_a5f943eaa4,22,0.31884058,0.68115942,0.31884058
GCF_1eea7237b9,GCF_3432d6d3ae,22,0.31884058,0.68115942,0.31884058
GCF_1eea7237b9,GCF_951da44254,22,0.31884058,0.68115942,0.31884058
GCF_1fe18ca266,GCF_ba4edafe49,22,0.31884058,0.68115942,0.31884058
GCF_25b375fa6d,GCF_96f5ca267b,22,0.31884058,0.68115942,0.31884058
GCF_2689dbc69d,GCF_8e79fd2f16,22,0.31884058,0.68115942,0.31884058
GCF_279d0460e3,GCF_69ed080f8e,22,0.31884058,0.68115942,0.31884058
GCF_2ae4d6db6e,GCF_2efb819821,44,0.31884058,0.68115942,0.31884058
GCF_2b965be716,GCF_7afd5c349e,22,0.31884058,0.68115942,0.31884058
GCF_2e882e8ac1,GCF_676118c1b8,22,0.31884058,0.68115942,0.31884058
GCF_3b73edec26,GCF_59925870c9,22,0.31884058,0.68115942,0.31884058
GCF_3c9176e70e,GCF_d2b5aaa400,22,0.31884058,0.68115942,0.31884058
GCF_3ce5d6e24c,GCF_7659e63532,22,0.31884058,0.68115942,0.31884058
GCF_44b11d6e05,GCF_df716932ee,22,0.31884058,0.68115942,0.31884058
GCF_47097fbb22,GCF_96f5ca267b,22,0.31884058,0.68115942,0.31884058
GCF_4a8b071f01,GCF_e41e4e0cc0,22,0.31884058,0.68115942,0.31884058
GCF_4faa6b97ef,GCF_7434196c0d,44,0.31884058,0.68115942,0.31884058
GCF_506f0a1f3d,GCF_92192a7bda,22,0.31884058,0.68115942,0.31884058
GCF_52051ad0c1,GCF_cde6071be6,66,0.31884058,0.68115942,0.31884058
GCF_5385ca105b,GCF_96f5ca267b,22,0.31884058,0.68115942,0.31884058
GCF_54083be2d7,GCF_9c0431ee70,22,0.31884058,0.68115942,0.31884058
GCF_54f9dccd62,GCF_96f5ca267b,22,0.31884058,0.68115942,0.31884058
GCF_5538028d9c,GCF_832595b30b,22,0.31884058,0.68115942,0.31884058
GCF_56c9b75e08,GCF_e5c9a12d40,44,0.31884058,0.68115942,0.31884058
GCF_581acb8a6a,GCF_e69a2909ef,22,0.31884058,0.68115942,0.31884058
GCF_62ad62d893,GCF_7cb9982357,22,0.31884058,0.68115942,0.31884058
GCF_66cba16188,GCF_e47a6f9c63,22,0.31884058,0.68115942,0.31884058
GCF_6b893966cf,GCF_c4d52111ed,44,0.31884058,0.68115942,0.31884058
GCF_7983d4b852,GCF_c338c59266,22,0.31884058,0.68115942,0.31884058
GCF_7c038eaf56,GCF_9e5f732449,22,0.31884058,0.68115942,0.31884058
GCF_807309c4fb,GCF_8b8e3274c5,22,0.31884058,0.68115942,0.31884058
GCF_84fd253bb8,GCF_fa1a12b82c,22,0.31884058,0.68115942,0.31884058
GCF_8c198ed57c,GCF_93b74085dd,22,0.31884058,0.68115942,0.31884058
GCF_8f51e1cbf1,GCF_f510860357,22,0.31884058,0.68115942,0.31884058
GCF_99dc81cd7e,GCF_f8d92fe42e,22,0.31884058,0.68115942,0.31884058
GCF_9e781a04a0,GCF_eb88816c17,22,0.31884058,0.68115942,0.31884058
GCF_a1cd76f7d6,GCF_fed52c71ea,132,0.31884058,0.68115942,0.31884058
GCF_a26b2f8998,GCF_c338c59266,22,0.31884058,0.68115942,0.31884058
GCF_a2dd71f20e,GCF_b7e87ffc73,44,0.31884058,0.68115942,0.31884058
GCF_b016d8b464,GCF_eb114707e1,66,0.31884058,0.68115942,0.31884058
GCF_b7e87ffc73,GCF_e6ecab9f39,22,0.31884058,0.68115942,0.31884058
GCF_bf58d4e446,GCF_c226a08432,22,0.31884058,0.68115942,0.31884058
GCF_c039cbf4c4,GCF_d3a0a9f3ee,22,0.31884058,0.68115942,0.31884058
GCF_c3ab5b25aa,GCF_c75954aac4,44,0.31884058,0.68115942,0.31884058
GCF_c6b37d9bb8,GCF_c705738ca9,22,0.31884058,0.68115942,0.31884058
GCF_ccb9de8e83,GCF_f4fd75855d,22,0.31884058,0.68115942,0.31884058
GCF_cd08a18525,GCF_ded547d888,22,0.31884058,0.68115942,0.31884058
GCF_d4ba6f0a6f,GCF_f863931cd5,22,0.31884058,0.68115942,0.31884058
GCF_412e7a194b,GCF_f341bd2cfa,1048,0.31883176,0.68116824,0.31883176
GCF_699d16c048,GCF_d0fda310de,4082,0.31883152,0.68116848,0.31883152
GCF_8eb6cd2c45,GCF_d0d730c5f2,1985,0.31882429,0.68117571,0.31882429
GCF_4a8167f474,GCF_c15bf1841b,73,0.31877729,0.68122271,0.31877729
GCF_a529fd75b3,GCF_aee7064cf2,73,0.31877729,0.68122271,0.31877729
GCF_69bb4e514a,GCF_df516689f0,2430,0.31877214,0.68122786,0.31877214
GCF_4176c03736,GCF_737a6edf52,1662,0.31875719,0.68124281,0.31875719
GCF_00a0d800e5,GCF_2653802f73,51,0.31875,0.68125,0.31875
GCF_ca3b4bd92e,GCF_db3d2f136f,51,0.31875,0.68125,0.31875
GCF_229004763e,GCF_d0d730c5f2,2323,0.31874314,0.68125686,0.31874314
GCF_5062a0cd67,GCF_cf512accee,218,0.31871345,0.68128655,0.31871345
GCF_1624cce162,GCF_c5fce533f6,138,0.3187067,0.6812933,0.3187067
GCF_5e5441a758,GCF_f86152897d,1009,0.31869867,0.6813013299999999,0.31869867
GCF_d023426400,GCF_df516689f0,2909,0.31868975,0.68131025,0.31868975
GCF_225d354f00,GCF_5b98c2d8a7,1211,0.31868421,0.68131579,0.31868421
GCF_0e34d33917,GCF_264c47653c,29,0.31868132,0.68131868,0.31868132
GCF_14eeddc36a,GCF_183d8d9341,29,0.31868132,0.68131868,0.31868132
GCF_264c47653c,GCF_bb3af1d4e6,29,0.31868132,0.68131868,0.31868132
GCF_283fe7bf52,GCF_ea1f30a9f0,58,0.31868132,0.68131868,0.31868132
GCF_3930935a9b,GCF_edd51e5a29,29,0.31868132,0.68131868,0.31868132
GCF_3a048b57e0,GCF_5de312d3f7,29,0.31868132,0.68131868,0.31868132
GCF_4250c9d1f1,GCF_749ce6e925,29,0.31868132,0.68131868,0.31868132
GCF_496017a3af,GCF_91822e63f5,29,0.31868132,0.68131868,0.31868132
GCF_59925870c9,GCF_a5147e2bc4,29,0.31868132,0.68131868,0.31868132
GCF_6b893966cf,GCF_cdd3f7e993,29,0.31868132,0.68131868,0.31868132
GCF_8260dff7b6,GCF_c75954aac4,29,0.31868132,0.68131868,0.31868132
GCF_9035551218,GCF_a26a3ea7ea,58,0.31868132,0.68131868,0.31868132
GCF_9439c00c47,GCF_a1aa412865,58,0.31868132,0.68131868,0.31868132
GCF_97b50660b9,GCF_eaca671498,29,0.31868132,0.68131868,0.31868132
GCF_ab9abdfb15,GCF_b80abb5b4c,29,0.31868132,0.68131868,0.31868132
GCF_b003810132,GCF_b58ebc1b60,29,0.31868132,0.68131868,0.31868132
GCF_0e4aa9d665,GCF_8967c87552,1868,0.31866257,0.68133743,0.31866257
GCF_a744593f94,GCF_b471df2124,181,0.31866197,0.68133803,0.31866197
GCF_4d1c1e486a,GCF_6f59cbc23f,1940,0.31865966,0.68134034,0.31865966
GCF_535de3a93b,GCF_8413b45c56,123,0.31865285,0.68134715,0.31865285
GCF_1565f7de83,GCF_99fec07baf,434,0.31864905,0.68135095,0.31864905
GCF_0532dd3386,GCF_9274291898,36,0.31858407,0.68141593,0.31858407
GCF_1f4e5ab9fe,GCF_c6d6af3c52,36,0.31858407,0.68141593,0.31858407
GCF_31335240f9,GCF_5f6e67da51,36,0.31858407,0.68141593,0.31858407
GCF_4453889991,GCF_aacb6dc9bd,36,0.31858407,0.68141593,0.31858407
GCF_59e1d98813,GCF_9560b4478f,36,0.31858407,0.68141593,0.31858407
GCF_62ce586fa6,GCF_a0d2982e4e,36,0.31858407,0.68141593,0.31858407
GCF_d454053c9d,GCF_fd46a22791,36,0.31858407,0.68141593,0.31858407
GCF_0e4aa9d665,GCF_a338e71bb0,1216,0.3185748,0.6814252000000001,0.3185748
GCF_291b523c86,GCF_7416b7902f,582,0.31855501,0.6814449899999999,0.31855501
GCF_29a9a55680,GCF_3c3b3d966c,273,0.31855309,0.68144691,0.31855309
GCF_50580543b5,GCF_e5c7efbe15,2011,0.31854903,0.68145097,0.31854903
GCF_aff4c57aba,GCF_f69a84c0fa,79,0.31854839,0.68145161,0.31854839
GCF_4a63fae1b2,GCF_d4c967b4d3,1149,0.31854727,0.68145273,0.31854727
GCF_2f9a811303,GCF_ab274e30ab,43,0.31851852,0.68148148,0.31851852
GCF_34cb3034f1,GCF_39d4b983f3,43,0.31851852,0.68148148,0.31851852
GCF_bb9baaa30e,GCF_ef8b67341b,43,0.31851852,0.68148148,0.31851852
GCF_45fa8e012f,GCF_e2fca420a6,831,0.31851284,0.68148716,0.31851284
GCF_8943cb0cfa,GCF_ab134eac7a,1618,0.31850394,0.68149606,0.31850394
GCF_0451263578,GCF_5ec1faa190,50,0.31847134,0.68152866,0.31847134
GCF_184488e3ef,GCF_f6d461887b,50,0.31847134,0.68152866,0.31847134
GCF_3ca8edd0ee,GCF_81f1095eab,50,0.31847134,0.68152866,0.31847134
GCF_52938e8ba6,GCF_a2a138dcea,3511,0.31845805,0.68154195,0.31845805
GCF_1450cce3e4,GCF_cbe1a98125,164,0.3184466,0.6815534,0.3184466
GCF_383127afa1,GCF_c255f49344,171,0.31843575,0.68156425,0.31843575
GCF_464f0c6df5,GCF_5ea8714b00,861,0.31841716,0.68158284,0.31841716
GCF_3601c98750,GCF_5c646399af,64,0.31840796,0.68159204,0.31840796
GCF_4d06a82f1e,GCF_fbc179e09d,64,0.31840796,0.68159204,0.31840796
GCF_5240049a51,GCF_a529fd75b3,71,0.31838565,0.68161435,0.31838565
GCF_c5fce533f6,GCF_dbf1934402,71,0.31838565,0.68161435,0.31838565
GCF_1fc8034f17,GCF_2d9daa10c6,78,0.31836735,0.6816326500000001,0.31836735
GCF_2ce9258c7f,GCF_b35c74bf37,723,0.31836196,0.68163804,0.31836196
GCF_f731fe993b,GCF_f86c104d99,163,0.31835938,0.68164062,0.31835938
GCF_01d561c0d0,GCF_85232af0aa,609,0.31834814,0.68165186,0.31834814
GCF_51e35ba0aa,GCF_ab134eac7a,2025,0.31834617,0.68165383,0.31834617
GCF_0bcbcf9ec1,GCF_6068e3046f,99,0.31832797,0.68167203,0.31832797
GCF_a7fe739782,GCF_d893b24a74,601,0.31832627,0.68167373,0.31832627
GCF_786826811f,GCF_80e21eb915,226,0.31830986,0.6816901399999999,0.31830986
GCF_699d16c048,GCF_92b79f7d37,3803,0.31829595,0.68170405,0.31829595
GCF_8e0343baa4,GCF_fbb4d96147,134,0.31828979,0.68171021,0.31828979
GCF_63e946eba9,GCF_a6ef4d9b98,141,0.31828442,0.68171558,0.31828442
GCF_5124be01f4,GCF_ec90cc4fa4,2051,0.31828057,0.68171943,0.31828057
GCF_8c7b546f7e,GCF_e2fca420a6,1408,0.31826401,0.68173599,0.31826401
GCF_0be420263b,GCF_7b97ee78eb,218,0.31824818,0.68175182,0.31824818
GCF_4a63fae1b2,GCF_6a76758c19,1603,0.31824499,0.68175501,0.31824499
GCF_381603faf2,GCF_65ea18afe8,1413,0.31824324,0.6817567600000001,0.31824324
GCF_75e40df8ac,GCF_79ccc6d9d7,533,0.31820896,0.68179104,0.31820896
GCF_00445aecbe,GCF_9a8e06229f,28,0.31818182,0.68181818,0.31818182
GCF_037b939198,GCF_dee3a2954f,35,0.31818182,0.68181818,0.31818182
GCF_0401221b54,GCF_1cc41f4cbd,21,0.31818182,0.68181818,0.31818182
GCF_04475c9eb7,GCF_7e523abe92,28,0.31818182,0.68181818,0.31818182
GCF_065ae06460,GCF_91892de74c,28,0.31818182,0.68181818,0.31818182
GCF_065ae06460,GCF_c72140d726,28,0.31818182,0.68181818,0.31818182
GCF_06b0653d62,GCF_7c0f5856fb,21,0.31818182,0.68181818,0.31818182
GCF_0955e4ace0,GCF_6a2c02fa95,49,0.31818182,0.68181818,0.31818182
GCF_09c8d92bfc,GCF_a7d949a20d,28,0.31818182,0.68181818,0.31818182
GCF_0f4a0b9a27,GCF_7e81f5543a,21,0.31818182,0.68181818,0.31818182
GCF_11cf2ac5d9,GCF_298aefd3ec,35,0.31818182,0.68181818,0.31818182
GCF_14eeddc36a,GCF_a2a060c1f5,21,0.31818182,0.68181818,0.31818182
GCF_1831fdea8d,GCF_c8c50f7da1,21,0.31818182,0.68181818,0.31818182
GCF_193f77e3a6,GCF_311ee598bd,21,0.31818182,0.68181818,0.31818182
GCF_19eb2574fb,GCF_351feb2cd4,21,0.31818182,0.68181818,0.31818182
GCF_1c647fd96a,GCF_7482145880,28,0.31818182,0.68181818,0.31818182
GCF_1cb53406c2,GCF_97e22f295f,49,0.31818182,0.68181818,0.31818182
GCF_1f31262231,GCF_cbe22151cf,21,0.31818182,0.68181818,0.31818182
GCF_22d0ab1831,GCF_26a162783b,21,0.31818182,0.68181818,0.31818182
GCF_24c11ef855,GCF_2f7844154c,21,0.31818182,0.68181818,0.31818182
GCF_25a1db6030,GCF_4b56c3255b,77,0.31818182,0.68181818,0.31818182
GCF_264b3c0067,GCF_54f9dccd62,21,0.31818182,0.68181818,0.31818182
GCF_26a162783b,GCF_34c82a0a00,21,0.31818182,0.68181818,0.31818182
GCF_27a1132f52,GCF_b8f9c0e4ad,28,0.31818182,0.68181818,0.31818182
GCF_2937896dfc,GCF_4589fdff84,35,0.31818182,0.68181818,0.31818182
GCF_295c597db2,GCF_5740ad1a00,49,0.31818182,0.68181818,0.31818182
GCF_37f4fbc27b,GCF_b2ffa70b5c,28,0.31818182,0.68181818,0.31818182
GCF_39798fe64d,GCF_39d4b983f3,28,0.31818182,0.68181818,0.31818182
GCF_39798fe64d,GCF_b9563fb593,21,0.31818182,0.68181818,0.31818182
GCF_39d4b983f3,GCF_d3afb1644f,21,0.31818182,0.68181818,0.31818182
GCF_3b40ce7c3a,GCF_6a2c02fa95,28,0.31818182,0.68181818,0.31818182
GCF_3dac055982,GCF_e9d04f0dd6,21,0.31818182,0.68181818,0.31818182
GCF_455e1cff68,GCF_e02fe0282b,28,0.31818182,0.68181818,0.31818182
GCF_45c8995535,GCF_81f1095eab,49,0.31818182,0.68181818,0.31818182
GCF_485cdc02ea,GCF_abeae9105b,35,0.31818182,0.68181818,0.31818182
GCF_4aa07e78be,GCF_66da7c9417,21,0.31818182,0.68181818,0.31818182
GCF_4b56c3255b,GCF_97e22f295f,77,0.31818182,0.68181818,0.31818182
GCF_4b78d03877,GCF_8e8c0c6ec4,21,0.31818182,0.68181818,0.31818182
GCF_4d03b2d703,GCF_ed654796cb,21,0.31818182,0.68181818,0.31818182
GCF_4d2ce7292f,GCF_e3ac076e46,21,0.31818182,0.68181818,0.31818182
GCF_4d3f3d35e7,GCF_be287e9366,21,0.31818182,0.68181818,0.31818182
GCF_506f0a1f3d,GCF_b40433f8b4,21,0.31818182,0.68181818,0.31818182
GCF_5140a6ec5f,GCF_a1573f8642,35,0.31818182,0.68181818,0.31818182
GCF_53013b103f,GCF_9d0a484ae0,21,0.31818182,0.68181818,0.31818182
GCF_5385ca105b,GCF_f73409c363,21,0.31818182,0.68181818,0.31818182
GCF_596653749a,GCF_bcaf3affe3,28,0.31818182,0.68181818,0.31818182
GCF_59925870c9,GCF_8994b1791a,21,0.31818182,0.68181818,0.31818182
GCF_5b5d996152,GCF_675537234a,21,0.31818182,0.68181818,0.31818182
GCF_5c247abf5d,GCF_bd93c99d7b,21,0.31818182,0.68181818,0.31818182
GCF_61bc5b7e66,GCF_86113bd62f,28,0.31818182,0.68181818,0.31818182
GCF_6536f1e9e0,GCF_e97b38c18f,21,0.31818182,0.68181818,0.31818182
GCF_654bcf0056,GCF_af9a3ffb11,70,0.31818182,0.68181818,0.31818182
GCF_661868c5fd,GCF_f5dc6c2854,28,0.31818182,0.68181818,0.31818182
GCF_698367053b,GCF_92192a7bda,21,0.31818182,0.68181818,0.31818182
GCF_6c0e251fc5,GCF_96f5ca267b,28,0.31818182,0.68181818,0.31818182
GCF_708cbc2588,GCF_c3dbdcb92a,56,0.31818182,0.68181818,0.31818182
GCF_71b4d951b4,GCF_b365e029d4,49,0.31818182,0.68181818,0.31818182
GCF_71f60fc8c6,GCF_e2130960c0,28,0.31818182,0.68181818,0.31818182
GCF_756aa9ca77,GCF_db3d2f136f,84,0.31818182,0.68181818,0.31818182
GCF_7afd5c349e,GCF_dec3d1a74d,21,0.31818182,0.68181818,0.31818182
GCF_7c038eaf56,GCF_a8b1198a63,28,0.31818182,0.68181818,0.31818182
GCF_7c55ebcd2e,GCF_ae9cf27ba7,21,0.31818182,0.68181818,0.31818182
GCF_7d68dad76f,GCF_d0743b619e,21,0.31818182,0.68181818,0.31818182
GCF_7f8afa0a26,GCF_c43d7bbd98,28,0.31818182,0.68181818,0.31818182
GCF_807309c4fb,GCF_fb6a107ebd,21,0.31818182,0.68181818,0.31818182
GCF_8223bc02b1,GCF_c42d5017d0,21,0.31818182,0.68181818,0.31818182
GCF_837f37cf38,GCF_8b4b2a272f,21,0.31818182,0.68181818,0.31818182
GCF_84fd253bb8,GCF_ab274e30ab,21,0.31818182,0.68181818,0.31818182
GCF_88319d6cdd,GCF_9ed706c88c,21,0.31818182,0.68181818,0.31818182
GCF_8b4b2a272f,GCF_8f1c59b600,28,0.31818182,0.68181818,0.31818182
GCF_8d9a19a93c,GCF_8e8c0c6ec4,21,0.31818182,0.68181818,0.31818182
GCF_8d9a19a93c,GCF_c47ab0439b,21,0.31818182,0.68181818,0.31818182
GCF_914613e33b,GCF_a8f1cfdd05,28,0.31818182,0.68181818,0.31818182
GCF_96947299b1,GCF_a19c336f50,28,0.31818182,0.68181818,0.31818182
GCF_9bc5b9c08c,GCF_de4d987bc7,63,0.31818182,0.68181818,0.31818182
GCF_a0e938ceba,GCF_dba4444eec,42,0.31818182,0.68181818,0.31818182
GCF_a2bb3779df,GCF_f1558e21e5,28,0.31818182,0.68181818,0.31818182
GCF_a5147e2bc4,GCF_db7cba6560,35,0.31818182,0.68181818,0.31818182
GCF_aff4c57aba,GCF_b57abf4886,70,0.31818182,0.68181818,0.31818182
GCF_be818be6ef,GCF_d3170549e1,42,0.31818182,0.68181818,0.31818182
GCF_c1267e2251,GCF_dafc58736d,21,0.31818182,0.68181818,0.31818182
GCF_ce0ec05d0b,GCF_f73409c363,21,0.31818182,0.68181818,0.31818182
GCF_d3b88830d8,GCF_e40bc414c8,28,0.31818182,0.68181818,0.31818182
GCF_d7ee148cfa,GCF_f6518139e5,21,0.31818182,0.68181818,0.31818182
GCF_dbb3a46ac0,GCF_ea4249fbab,28,0.31818182,0.68181818,0.31818182
GCF_e1c0c47a56,GCF_ea840d2200,21,0.31818182,0.68181818,0.31818182
GCF_32a52f3443,GCF_d0d730c5f2,2971,0.31816235,0.6818376500000001,0.31816235
GCF_5959dda429,GCF_7ce8e133bc,3528,0.31815312,0.6818468799999999,0.31815312
GCF_b0944166c4,GCF_fbe378499e,3935,0.31813404,0.68186596,0.31813404
GCF_5ff2df1895,GCF_d0fda310de,5107,0.31813368,0.68186632,0.31813368
GCF_17ea62e730,GCF_de37d4e253,912,0.31810255,0.68189745,0.31810255
GCF_16cd33b14f,GCF_85a6ac63fd,786,0.31808984,0.6819101599999999,0.31808984
GCF_3765dd3deb,GCF_c39e358458,153,0.31808732,0.6819126799999999,0.31808732
GCF_259dbc6154,GCF_65ea18afe8,1682,0.31807867,0.68192133,0.31807867
GCF_c39e358458,GCF_f417a0242d,236,0.3180593,0.6819407,0.3180593
GCF_2f9e5f0ca0,GCF_d505460680,860,0.31804734,0.68195266,0.31804734
GCF_71a5e1a76e,GCF_fed52c71ea,194,0.31803279,0.68196721,0.31803279
GCF_c007ec0dcc,GCF_c858e89c02,9550,0.31802591,0.68197409,0.31802591
GCF_66ce8a7e65,GCF_72f9a38c01,277,0.31802526,0.68197474,0.31802526
GCF_08f55cfa43,GCF_e6280007c8,774,0.31799507,0.68200493,0.31799507
GCF_5ea8714b00,GCF_8e394dec13,628,0.31797468,0.6820253199999999,0.31797468
GCF_2fb9885d57,GCF_a9dff83857,207,0.31797235,0.68202765,0.31797235
GCF_322809b5ab,GCF_dee3a2954f,69,0.31797235,0.68202765,0.31797235
GCF_5bffcb396a,GCF_d0d730c5f2,1495,0.31794981,0.68205019,0.31794981
GCF_3f718c0683,GCF_7e00ccb5df,62,0.31794872,0.68205128,0.31794872
GCF_5a976e0da8,GCF_8779f9b03d,55,0.31791908,0.68208092,0.31791908
GCF_7fd4f52a0a,GCF_a4c6b36092,55,0.31791908,0.68208092,0.31791908
GCF_81f1095eab,GCF_b8f9c0e4ad,55,0.31791908,0.68208092,0.31791908
GCF_8ae8a8e3f1,GCF_f431783179,55,0.31791908,0.68208092,0.31791908
GCF_ecba73cc1b,GCF_f22d47297b,55,0.31791908,0.68208092,0.31791908
GCF_79a81d43ec,GCF_9886e42eff,247,0.31788932,0.6821106800000001,0.31788932
GCF_20ef3a398b,GCF_5e9213a2d5,432,0.31788079,0.68211921,0.31788079
GCF_3e600cc0da,GCF_bfe8651efe,48,0.31788079,0.68211921,0.31788079
GCF_43a801b805,GCF_683d2995a4,48,0.31788079,0.68211921,0.31788079
GCF_9c12b393fb,GCF_ac12f45827,288,0.31788079,0.68211921,0.31788079
GCF_72f9a38c01,GCF_fde1c5770e,472,0.31784512,0.68215488,0.31784512
GCF_04b963be5e,GCF_a4ac277d42,41,0.31782946,0.68217054,0.31782946
GCF_2efb819821,GCF_3bf59eb8ee,41,0.31782946,0.68217054,0.31782946
